GeneID	GPL
1874	GPL570
1875	GPL570
1877	GPL570
187	GPL570
1880	GPL570
1889	GPL570
1890	GPL570
1891	GPL570
1892	GPL570
1893	GPL570
1894	GPL570
1896	GPL570
189	GPL570
18	GPL570
1901	GPL570
1902	GPL570
1906	GPL570
1907	GPL570
1908	GPL570
1909	GPL570
190	GPL570
1910	GPL570
1912	GPL570
1917	GPL570
191	GPL570
192286	GPL570
192666	GPL570
192669	GPL570
192670	GPL570
192683	GPL570
1936	GPL570
1938	GPL570
1939	GPL570
1942	GPL570
1943	GPL570
1944	GPL570
1945	GPL570
1946	GPL570
1947	GPL570
1948	GPL570
1949	GPL570
1950	GPL570
1951	GPL570
1952	GPL570
1953	GPL570
1954	GPL570
1955	GPL570
1956	GPL570
1958	GPL570
1959	GPL570
1960	GPL570
1961	GPL570
1962	GPL570
196403	GPL570
196441	GPL570
1964	GPL570
1965	GPL570
196740	GPL570
196743	GPL570
1967	GPL570
1969	GPL570
196	GPL570
1974	GPL570
1977	GPL570
1978	GPL570
1979	GPL570
197	GPL570
1981	GPL570
1982	GPL570
1983	GPL570
1984	GPL570
1991	GPL570
1992	GPL570
1993	GPL570
1994	GPL570
1995	GPL570
1996	GPL570
199731	GPL570
1997	GPL570
199870	GPL570
1998	GPL570
1999	GPL570
199	GPL570
19	GPL570
200081	GPL570
2000	GPL570
2001	GPL570
2002	GPL570
200315	GPL570
200316	GPL570
200424	GPL570
2004	GPL570
200576	GPL570
2005	GPL570
2006	GPL570
200734	GPL570
2009	GPL570
2010	GPL570
201134	GPL570
2011	GPL570
201229	GPL570
201254	GPL570
2012	GPL570
2013	GPL570
2014	GPL570
201501	GPL570
2015	GPL570
2016	GPL570
2017	GPL570
2018	GPL570
2019	GPL570
2020	GPL570
2021	GPL570
2022	GPL570
2023	GPL570
202559	GPL570
2026	GPL570
2027	GPL570
2028	GPL570
2029	GPL570
202	GPL570
203068	GPL570
203069	GPL570
2030	GPL570
203197	GPL570
2033	GPL570
2034	GPL570
2035	GPL570
2036	GPL570
2037	GPL570
2038	GPL570
2039	GPL570
203	GPL570
2040	GPL570
2041	GPL570
2042	GPL570
2043	GPL570
2044	GPL570
2045	GPL570
2047	GPL570
204851	GPL570
2048	GPL570
2049	GPL570
204	GPL570
2050	GPL570
2051	GPL570
2052	GPL570
2053	GPL570
2054	GPL570
205564	GPL570
2055	GPL570
2056	GPL570
2057	GPL570
2058	GPL570
2059	GPL570
2060	GPL570
206358	GPL570
2063	GPL570
2064	GPL570
2065	GPL570
2066	GPL570
2067	GPL570
2068	GPL570
2069	GPL570
2070	GPL570
2071	GPL570
2072	GPL570
2074	GPL570
2077	GPL570
2078	GPL570
2079	GPL570
207	GPL570
2081	GPL570
208	GPL570
2091	GPL570
2098	GPL570
2099	GPL570
20	GPL570
2100	GPL570
2101	GPL570
2104	GPL570
2107	GPL570
2108	GPL570
2109	GPL570
210	GPL570
2110	GPL570
2113	GPL570
2114	GPL570
2115	GPL570
2116	GPL570
2117	GPL570
2118	GPL570
2119	GPL570
211	GPL570
2120	GPL570
2122	GPL570
2123	GPL570
2124	GPL570
2125	GPL570
2128	GPL570
212	GPL570
2130	GPL570
2131	GPL570
2132	GPL570
2134	GPL570
2135	GPL570
2137	GPL570
2138	GPL570
2139	GPL570
213	GPL570
2140	GPL570
2145	GPL570
2146	GPL570
2147	GPL570
2149	GPL570
214	GPL570
2150	GPL570
2151	GPL570
2152	GPL570
2153	GPL570
2155	GPL570
2157	GPL570
2158	GPL570
2159	GPL570
215	GPL570
2160	GPL570
2161	GPL570
2162	GPL570
2165	GPL570
2166	GPL570
2167	GPL570
2168	GPL570
2169	GPL570
216	GPL570
2170	GPL570
2172	GPL570
2173	GPL570
2175	GPL570
2176	GPL570
2178	GPL570
217	GPL570
2180	GPL570
2181	GPL570
2184	GPL570
2185	GPL570
2186	GPL570
2188	GPL570
2189	GPL570
218	GPL570
2191	GPL570
2192	GPL570
219333	GPL570
2193	GPL570
2194	GPL570
2195	GPL570
219654	GPL570
2196	GPL570
2197	GPL570
2199	GPL570
219	GPL570
21	GPL570
2200	GPL570
220134	GPL570
2201	GPL570
2202	GPL570
2203	GPL570
2204	GPL570
2205	GPL570
2206	GPL570
2207	GPL570
2208	GPL570
220988	GPL570
220	GPL570
221037	GPL570
221061	GPL570
221092	GPL570
221154	GPL570
221395	GPL570
2213	GPL570
221443	GPL570
2215	GPL570
221692	GPL570
221749	GPL570
2217	GPL570
221823	GPL570
221830	GPL570
2218	GPL570
221981	GPL570
2219	GPL570
221	GPL570
2220	GPL570
222255	GPL570
2222	GPL570
222487	GPL570
2224	GPL570
222642	GPL570
222658	GPL570
222	GPL570
2230	GPL570
223117	GPL570
2232	GPL570
2235	GPL570
2237	GPL570
2239	GPL570
223	GPL570
2241	GPL570
2242	GPL570
2243	GPL570
2244	GPL570
2245	GPL570
2246	GPL570
2247	GPL570
2248	GPL570
224	GPL570
2250	GPL570
2251	GPL570
2252	GPL570
2253	GPL570
2254	GPL570
2257	GPL570
2258	GPL570
2259	GPL570
225	GPL570
2260	GPL570
2261	GPL570
2262	GPL570
2263	GPL570
2264	GPL570
2266	GPL570
2267	GPL570
2268	GPL570
226	GPL570
2271	GPL570
2272	GPL570
2273	GPL570
2274	GPL570
2275	GPL570
22794	GPL570
22795	GPL570
22796	GPL570
22797	GPL570
22798	GPL570
22800	GPL570
22802	GPL570
22806	GPL570
22807	GPL570
22808	GPL570
22809	GPL570
2280	GPL570
22818	GPL570
2281	GPL570
22820	GPL570
22821	GPL570
22822	GPL570
22823	GPL570
22824	GPL570
22826	GPL570
22827	GPL570
22828	GPL570
22829	GPL570
22832	GPL570
22834	GPL570
22835	GPL570
22836	GPL570
22837	GPL570
22838	GPL570
22839	GPL570
22841	GPL570
22843	GPL570
22844	GPL570
22845	GPL570
22846	GPL570
22848	GPL570
22849	GPL570
22850	GPL570
22852	GPL570
22853	GPL570
22856	GPL570
22858	GPL570
22859	GPL570
22861	GPL570
22862	GPL570
22863	GPL570
22864	GPL570
22865	GPL570
22866	GPL570
22868	GPL570
22869	GPL570
2286	GPL570
22870	GPL570
22871	GPL570
22872	GPL570
22873	GPL570
22874	GPL570
22875	GPL570
22876	GPL570
22877	GPL570
22878	GPL570
22879	GPL570
2287	GPL570
22880	GPL570
22881	GPL570
22882	GPL570
22883	GPL570
22884	GPL570
22885	GPL570
22887	GPL570
22888	GPL570
22889	GPL570
2288	GPL570
22890	GPL570
22891	GPL570
22893	GPL570
22894	GPL570
22895	GPL570
22897	GPL570
22898	GPL570
22899	GPL570
2289	GPL570
22900	GPL570
22902	GPL570
22903	GPL570
22904	GPL570
22905	GPL570
22906	GPL570
22907	GPL570
22908	GPL570
22909	GPL570
2290	GPL570
22911	GPL570
22913	GPL570
22915	GPL570
22916	GPL570
22918	GPL570
22919	GPL570
22920	GPL570
22921	GPL570
22924	GPL570
22925	GPL570
22926	GPL570
22927	GPL570
22928	GPL570
22929	GPL570
22930	GPL570
22933	GPL570
22934	GPL570
22936	GPL570
22937	GPL570
22938	GPL570
22941	GPL570
22943	GPL570
22944	GPL570
22948	GPL570
2294	GPL570
22953	GPL570
22954	GPL570
22955	GPL570
2295	GPL570
2296	GPL570
22974	GPL570
22976	GPL570
22977	GPL570
22978	GPL570
2297	GPL570
22980	GPL570
22981	GPL570
22982	GPL570
22983	GPL570
22984	GPL570
22985	GPL570
22986	GPL570
22989	GPL570
22990	GPL570
22992	GPL570
22993	GPL570
22994	GPL570
22996	GPL570
22998	GPL570
22999	GPL570
2299	GPL570
22	GPL570
23001	GPL570
23002	GPL570
23005	GPL570
23007	GPL570
23008	GPL570
2300	GPL570
23011	GPL570
23012	GPL570
23013	GPL570
23014	GPL570
23015	GPL570
23016	GPL570
23017	GPL570
23019	GPL570
2301	GPL570
23020	GPL570
23022	GPL570
23023	GPL570
23024	GPL570
23025	GPL570
23026	GPL570
23028	GPL570
23029	GPL570
2302	GPL570
23030	GPL570
23031	GPL570
23032	GPL570
23033	GPL570
23034	GPL570
23035	GPL570
23036	GPL570
23037	GPL570
23038	GPL570
23039	GPL570
2303	GPL570
23040	GPL570
23041	GPL570
23042	GPL570
23043	GPL570
23046	GPL570
23047	GPL570
23048	GPL570
23049	GPL570
2304	GPL570
23051	GPL570
23052	GPL570
23053	GPL570
23054	GPL570
23057	GPL570
23059	GPL570
2305	GPL570
23060	GPL570
23061	GPL570
23062	GPL570
23063	GPL570
23064	GPL570
23065	GPL570
23066	GPL570
23067	GPL570
2306	GPL570
23070	GPL570
23071	GPL570
23072	GPL570
23074	GPL570
23075	GPL570
23076	GPL570
23077	GPL570
23078	GPL570
23080	GPL570
23081	GPL570
23082	GPL570
23085	GPL570
23086	GPL570
23089	GPL570
2308	GPL570
23090	GPL570
23091	GPL570
23092	GPL570
23093	GPL570
23094	GPL570
23095	GPL570
23096	GPL570
23097	GPL570
23098	GPL570
23099	GPL570
2309	GPL570
230	GPL570
23101	GPL570
23102	GPL570
23105	GPL570
23107	GPL570
23108	GPL570
23109	GPL570
23111	GPL570
23112	GPL570
23113	GPL570
23114	GPL570
23116	GPL570
23118	GPL570
23119	GPL570
23120	GPL570
23122	GPL570
23125	GPL570
23126	GPL570
23127	GPL570
23129	GPL570
2312	GPL570
23130	GPL570
23131	GPL570
23132	GPL570
23133	GPL570
23135	GPL570
23136	GPL570
23137	GPL570
23138	GPL570
23139	GPL570
2313	GPL570
23140	GPL570
23141	GPL570
23142	GPL570
23143	GPL570
23144	GPL570
23148	GPL570
23149	GPL570
2314	GPL570
23150	GPL570
23151	GPL570
23152	GPL570
23154	GPL570
23155	GPL570
23157	GPL570
23158	GPL570
2315	GPL570
23160	GPL570
23161	GPL570
23162	GPL570
23163	GPL570
23164	GPL570
23165	GPL570
23166	GPL570
23167	GPL570
23168	GPL570
23169	GPL570
2316	GPL570
23170	GPL570
23171	GPL570
23172	GPL570
23173	GPL570
23174	GPL570
23175	GPL570
23176	GPL570
23177	GPL570
23178	GPL570
23179	GPL570
2317	GPL570
23180	GPL570
23185	GPL570
23186	GPL570
23187	GPL570
23189	GPL570
2318	GPL570
23190	GPL570
23191	GPL570
23192	GPL570
23193	GPL570
23194	GPL570
23196	GPL570
23197	GPL570
23198	GPL570
23199	GPL570
2319	GPL570
231	GPL570
23200	GPL570
23203	GPL570
23204	GPL570
23205	GPL570
23207	GPL570
23208	GPL570
23209	GPL570
23210	GPL570
23211	GPL570
23212	GPL570
23213	GPL570
23214	GPL570
23215	GPL570
23216	GPL570
23217	GPL570
23218	GPL570
23219	GPL570
2321	GPL570
23220	GPL570
23221	GPL570
23223	GPL570
23224	GPL570
23225	GPL570
23228	GPL570
23229	GPL570
2322	GPL570
23230	GPL570
23231	GPL570
23232	GPL570
23236	GPL570
23237	GPL570
23239	GPL570
2323	GPL570
23240	GPL570
23241	GPL570
23242	GPL570
23243	GPL570
23244	GPL570
23245	GPL570
23247	GPL570
23248	GPL570
2324	GPL570
23250	GPL570
23251	GPL570
23252	GPL570
23253	GPL570
23254	GPL570
23255	GPL570
23256	GPL570
23258	GPL570
23259	GPL570
23261	GPL570
23262	GPL570
23263	GPL570
23264	GPL570
23265	GPL570
23266	GPL570
23268	GPL570
23269	GPL570
2326	GPL570
23270	GPL570
23271	GPL570
23272	GPL570
23274	GPL570
23275	GPL570
23276	GPL570
23277	GPL570
23279	GPL570
2327	GPL570
23281	GPL570
23283	GPL570
23284	GPL570
23285	GPL570
23286	GPL570
23287	GPL570
23288	GPL570
2328	GPL570
23291	GPL570
23293	GPL570
23294	GPL570
23295	GPL570
23299	GPL570
2329	GPL570
23300	GPL570
23301	GPL570
23302	GPL570
23303	GPL570
23304	GPL570
23305	GPL570
23306	GPL570
23307	GPL570
23309	GPL570
2330	GPL570
23310	GPL570
23312	GPL570
23313	GPL570
23314	GPL570
23315	GPL570
23316	GPL570
23317	GPL570
23318	GPL570
2331	GPL570
23321	GPL570
23322	GPL570
23324	GPL570
23325	GPL570
23326	GPL570
23327	GPL570
23328	GPL570
23329	GPL570
2332	GPL570
23331	GPL570
23332	GPL570
23333	GPL570
23334	GPL570
23335	GPL570
23336	GPL570
23338	GPL570
23339	GPL570
23341	GPL570
23344	GPL570
23345	GPL570
23347	GPL570
23348	GPL570
23349	GPL570
2334	GPL570
23350	GPL570
23351	GPL570
23352	GPL570
23353	GPL570
23354	GPL570
23355	GPL570
23357	GPL570
23358	GPL570
23359	GPL570
2335	GPL570
23360	GPL570
23361	GPL570
23362	GPL570
23363	GPL570
23365	GPL570
23366	GPL570
23367	GPL570
23368	GPL570
23369	GPL570
23370	GPL570
23371	GPL570
23373	GPL570
23376	GPL570
23378	GPL570
23379	GPL570
23380	GPL570
23381	GPL570
23382	GPL570
23383	GPL570
23384	GPL570
23385	GPL570
23386	GPL570
23387	GPL570
23389	GPL570
23390	GPL570
23392	GPL570
23394	GPL570
23395	GPL570
23396	GPL570
23397	GPL570
23398	GPL570
23399	GPL570
2339	GPL570
23400	GPL570
23401	GPL570
23403	GPL570
23404	GPL570
23405	GPL570
23406	GPL570
23408	GPL570
23409	GPL570
23410	GPL570
23411	GPL570
23412	GPL570
23413	GPL570
23414	GPL570
23415	GPL570
23417	GPL570
23418	GPL570
23421	GPL570
23423	GPL570
23424	GPL570
23426	GPL570
23428	GPL570
23429	GPL570
23430	GPL570
23431	GPL570
23432	GPL570
23433	GPL570
23435	GPL570
23436	GPL570
23438	GPL570
23439	GPL570
23443	GPL570
23450	GPL570
23451	GPL570
23452	GPL570
23457	GPL570
23460	GPL570
23461	GPL570
23462	GPL570
23463	GPL570
23464	GPL570
23466	GPL570
23467	GPL570
23468	GPL570
23469	GPL570
2346	GPL570
23471	GPL570
23473	GPL570
23474	GPL570
23475	GPL570
23476	GPL570
23478	GPL570
23479	GPL570
23480	GPL570
23481	GPL570
23483	GPL570
23484	GPL570
2348	GPL570
23492	GPL570
23493	GPL570
23495	GPL570
23498	GPL570
23499	GPL570
23500	GPL570
23503	GPL570
23504	GPL570
23505	GPL570
23506	GPL570
23507	GPL570
23508	GPL570
23509	GPL570
2350	GPL570
23510	GPL570
23511	GPL570
23512	GPL570
23513	GPL570
23514	GPL570
23515	GPL570
23516	GPL570
23517	GPL570
23518	GPL570
23519	GPL570
23521	GPL570
23522	GPL570
23523	GPL570
23524	GPL570
23526	GPL570
23527	GPL570
23528	GPL570
23529	GPL570
2352	GPL570
23530	GPL570
23531	GPL570
23532	GPL570
23533	GPL570
23534	GPL570
23536	GPL570
23538	GPL570
23539	GPL570
2353	GPL570
23541	GPL570
23542	GPL570
23543	GPL570
23544	GPL570
23545	GPL570
23546	GPL570
23547	GPL570
23548	GPL570
23549	GPL570
2354	GPL570
23550	GPL570
23552	GPL570
23553	GPL570
23554	GPL570
23555	GPL570
23556	GPL570
23558	GPL570
2355	GPL570
23560	GPL570
23562	GPL570
23563	GPL570
23564	GPL570
23566	GPL570
23568	GPL570
23569	GPL570
2356	GPL570
23576	GPL570
2357	GPL570
23580	GPL570
23583	GPL570
23585	GPL570
23586	GPL570
23587	GPL570
23588	GPL570
23589	GPL570
2358	GPL570
23590	GPL570
23592	GPL570
23593	GPL570
23594	GPL570
23595	GPL570
23596	GPL570
23597	GPL570
23598	GPL570
2359	GPL570
23601	GPL570
23603	GPL570
23604	GPL570
23607	GPL570
23608	GPL570
23609	GPL570
23612	GPL570
23613	GPL570
23614	GPL570
23615	GPL570
23616	GPL570
23617	GPL570
23619	GPL570
23620	GPL570
23621	GPL570
23623	GPL570
23624	GPL570
23625	GPL570
23626	GPL570
23627	GPL570
23630	GPL570
23632	GPL570
23633	GPL570
23635	GPL570
23636	GPL570
23637	GPL570
23639	GPL570
23640	GPL570
23641	GPL570
23643	GPL570
23644	GPL570
23645	GPL570
23646	GPL570
23647	GPL570
23648	GPL570
23649	GPL570
23650	GPL570
23654	GPL570
23657	GPL570
23658	GPL570
23659	GPL570
23660	GPL570
23670	GPL570
23673	GPL570
23677	GPL570
23682	GPL570
23683	GPL570
23704	GPL570
23705	GPL570
23708	GPL570
23710	GPL570
23729	GPL570
23741	GPL570
23742	GPL570
23743	GPL570
23746	GPL570
23753	GPL570
23759	GPL570
23760	GPL570
23761	GPL570
23762	GPL570
23764	GPL570
23765	GPL570
23767	GPL570
23768	GPL570
23769	GPL570
23770	GPL570
23774	GPL570
23780	GPL570
23786	GPL570
23787	GPL570
23788	GPL570
238	GPL570
2395	GPL570
239	GPL570
23	GPL570
240	GPL570
24137	GPL570
24138	GPL570
24139	GPL570
24140	GPL570
24141	GPL570
24142	GPL570
24144	GPL570
24145	GPL570
24146	GPL570
24147	GPL570
24148	GPL570
24149	GPL570
241	GPL570
242	GPL570
2444	GPL570
245	GPL570
246243	GPL570
246	GPL570
2475	GPL570
247	GPL570
2487	GPL570
2488	GPL570
248	GPL570
2491	GPL570
2492	GPL570
2494	GPL570
2495	GPL570
249	GPL570
24	GPL570
250	GPL570
2512	GPL570
2515	GPL570
2516	GPL570
2517	GPL570
251	GPL570
2520	GPL570
2521	GPL570
2523	GPL570
2524	GPL570
2525	GPL570
2526	GPL570
2527	GPL570
2528	GPL570
2529	GPL570
2530	GPL570
253143	GPL570
253190	GPL570
2531	GPL570
2532	GPL570
2533	GPL570
253461	GPL570
2534	GPL570
2535	GPL570
253782	GPL570
2537	GPL570
2538	GPL570
253943	GPL570
253959	GPL570
253980	GPL570
253982	GPL570
2539	GPL570
254102	GPL570
2542	GPL570
254359	GPL570
254394	GPL570
2543	GPL570
254531	GPL570
2548	GPL570
2549	GPL570
2550	GPL570
2551	GPL570
2553	GPL570
2554	GPL570
2555	GPL570
2556	GPL570
2557	GPL570
2558	GPL570
255926	GPL570
255967	GPL570
2559	GPL570
256051	GPL570
2560	GPL570
2561	GPL570
256227	GPL570
2562	GPL570
256364	GPL570
2563	GPL570
2564	GPL570
2566	GPL570
2567	GPL570
2568	GPL570
256949	GPL570
256987	GPL570
2569	GPL570
2570	GPL570
2571	GPL570
2572	GPL570
257407	GPL570
25758	GPL570
25759	GPL570
25763	GPL570
25769	GPL570
25770	GPL570
25771	GPL570
25776	GPL570
25777	GPL570
25778	GPL570
25780	GPL570
25782	GPL570
25788	GPL570
25789	GPL570
25790	GPL570
25792	GPL570
25793	GPL570
25794	GPL570
25796	GPL570
25797	GPL570
25799	GPL570
257	GPL570
25800	GPL570
25801	GPL570
25802	GPL570
25803	GPL570
25804	GPL570
25805	GPL570
25806	GPL570
25807	GPL570
25809	GPL570
2580	GPL570
25813	GPL570
25814	GPL570
25816	GPL570
25818	GPL570
25819	GPL570
2581	GPL570
25820	GPL570
25821	GPL570
25822	GPL570
25823	GPL570
25825	GPL570
25827	GPL570
25828	GPL570
25829	GPL570
2582	GPL570
25830	GPL570
25833	GPL570
25836	GPL570
25837	GPL570
25839	GPL570
2583	GPL570
25840	GPL570
25841	GPL570
25842	GPL570
25844	GPL570
25847	GPL570
25849	GPL570
2584	GPL570
25850	GPL570
25852	GPL570
25854	GPL570
25855	GPL570
2585	GPL570
25861	GPL570
25864	GPL570
25865	GPL570
25873	GPL570
25874	GPL570
25875	GPL570
25876	GPL570
25878	GPL570
2587	GPL570
25880	GPL570
25888	GPL570
2588	GPL570
25891	GPL570
25893	GPL570
25895	GPL570
25896	GPL570
25897	GPL570
25898	GPL570
2589	GPL570
258	GPL570
25900	GPL570
25901	GPL570
25903	GPL570
25906	GPL570
25907	GPL570
25909	GPL570
2590	GPL570
25913	GPL570
25915	GPL570
259173	GPL570
259197	GPL570
2591	GPL570
25920	GPL570
259217	GPL570
259230	GPL570
25924	GPL570
259266	GPL570
25926	GPL570
25928	GPL570
2592	GPL570
25932	GPL570
25936	GPL570
25937	GPL570
25939	GPL570
2593	GPL570
25940	GPL570
25941	GPL570
25948	GPL570
25949	GPL570
25950	GPL570
25956	GPL570
25957	GPL570
25959	GPL570
25960	GPL570
25961	GPL570
25963	GPL570
25966	GPL570
2596	GPL570
25970	GPL570
25972	GPL570
25974	GPL570
25975	GPL570
25976	GPL570
25977	GPL570
25978	GPL570
25979	GPL570
2597	GPL570
25980	GPL570
25983	GPL570
25984	GPL570
25987	GPL570
25988	GPL570
25992	GPL570
25994	GPL570
25996	GPL570
25998	GPL570
25999	GPL570
259	GPL570
25	GPL570
26000	GPL570
26001	GPL570
26002	GPL570
26003	GPL570
26007	GPL570
26009	GPL570
26010	GPL570
26011	GPL570
26012	GPL570
26013	GPL570
26015	GPL570
26017	GPL570
26018	GPL570
26019	GPL570
26020	GPL570
26027	GPL570
26030	GPL570
26031	GPL570
26032	GPL570
26033	GPL570
26034	GPL570
26035	GPL570
26036	GPL570
26037	GPL570
26038	GPL570
26039	GPL570
26040	GPL570
26043	GPL570
26045	GPL570
26046	GPL570
26048	GPL570
26049	GPL570
26050	GPL570
26051	GPL570
26052	GPL570
26053	GPL570
26054	GPL570
26056	GPL570
26057	GPL570
26058	GPL570
26059	GPL570
26060	GPL570
26063	GPL570
26064	GPL570
26065	GPL570
26071	GPL570
26073	GPL570
26084	GPL570
26085	GPL570
26088	GPL570
26091	GPL570
26092	GPL570
26093	GPL570
26097	GPL570
26098	GPL570
26099	GPL570
26100	GPL570
26103	GPL570
26112	GPL570
26115	GPL570
26118	GPL570
26119	GPL570
26121	GPL570
26123	GPL570
26128	GPL570
26130	GPL570
26133	GPL570
26135	GPL570
26136	GPL570
26137	GPL570
26145	GPL570
26146	GPL570
26150	GPL570
26151	GPL570
26152	GPL570
26154	GPL570
26155	GPL570
26156	GPL570
2615	GPL570
26168	GPL570
261726	GPL570
261734	GPL570
26173	GPL570
26175	GPL570
2617	GPL570
26184	GPL570
26189	GPL570
2618	GPL570
26190	GPL570
26191	GPL570
2619	GPL570
26205	GPL570
26206	GPL570
26207	GPL570
2620	GPL570
26211	GPL570
26212	GPL570
2621	GPL570
26225	GPL570
26226	GPL570
26228	GPL570
26229	GPL570
2622	GPL570
26232	GPL570
26233	GPL570
26234	GPL570
26235	GPL570
26239	GPL570
2623	GPL570
26249	GPL570
2624	GPL570
26251	GPL570
26253	GPL570
26255	GPL570
26256	GPL570
26257	GPL570
2625	GPL570
26261	GPL570
26263	GPL570
26266	GPL570
26268	GPL570
2626	GPL570
26271	GPL570
26273	GPL570
26275	GPL570
26276	GPL570
26277	GPL570
26278	GPL570
26279	GPL570
2627	GPL570
26280	GPL570
26281	GPL570
26284	GPL570
26285	GPL570
26286	GPL570
26287	GPL570
26289	GPL570
2628	GPL570
26290	GPL570
26291	GPL570
26297	GPL570
26298	GPL570
262	GPL570
2631	GPL570
2632	GPL570
26330	GPL570
26333	GPL570
2633	GPL570
2634	GPL570
26353	GPL570
26354	GPL570
26355	GPL570
2637	GPL570
2638	GPL570
2639	GPL570
2641	GPL570
2642	GPL570
2643	GPL570
2644	GPL570
2645	GPL570
26468	GPL570
26469	GPL570
2646	GPL570
26470	GPL570
26471	GPL570
2647	GPL570
2648	GPL570
26499	GPL570
2649	GPL570
26502	GPL570
26503	GPL570
26504	GPL570
26505	GPL570
26507	GPL570
26508	GPL570
26509	GPL570
2650	GPL570
26511	GPL570
26512	GPL570
26515	GPL570
26517	GPL570
26519	GPL570
2651	GPL570
26520	GPL570
26521	GPL570
26523	GPL570
26525	GPL570
26528	GPL570
26529	GPL570
26531	GPL570
26532	GPL570
26538	GPL570
26539	GPL570
26548	GPL570
26574	GPL570
26575	GPL570
26576	GPL570
26577	GPL570
26578	GPL570
26585	GPL570
26586	GPL570
26589	GPL570
2658	GPL570
265	GPL570
26608	GPL570
2660	GPL570
26610	GPL570
2661	GPL570
2662	GPL570
2664	GPL570
26658	GPL570
26659	GPL570
2665	GPL570
266629	GPL570
26664	GPL570
266655	GPL570
2668	GPL570
26692	GPL570
266977	GPL570
2669	GPL570
266	GPL570
26707	GPL570
2670	GPL570
26716	GPL570
2671	GPL570
2672	GPL570
2673	GPL570
26747	GPL570
2674	GPL570
26750	GPL570
26751	GPL570
2675	GPL570
2676	GPL570
2677	GPL570
267	GPL570
2683	GPL570
26872	GPL570
26873	GPL570
2687	GPL570
2688	GPL570
2689	GPL570
268	GPL570
2690	GPL570
2691	GPL570
2692	GPL570
2693	GPL570
2694	GPL570
26952	GPL570
26953	GPL570
26959	GPL570
2695	GPL570
26960	GPL570
2696	GPL570
26973	GPL570
26984	GPL570
26993	GPL570
26994	GPL570
26998	GPL570
26999	GPL570
269	GPL570
26	GPL570
27000	GPL570
27005	GPL570
27006	GPL570
2700	GPL570
27010	GPL570
27012	GPL570
27013	GPL570
27018	GPL570
27019	GPL570
2701	GPL570
27020	GPL570
27022	GPL570
27023	GPL570
2702	GPL570
27030	GPL570
27032	GPL570
27033	GPL570
27034	GPL570
27035	GPL570
27036	GPL570
27037	GPL570
27039	GPL570
2703	GPL570
27040	GPL570
27042	GPL570
27043	GPL570
27044	GPL570
2705	GPL570
27063	GPL570
27065	GPL570
27067	GPL570
27068	GPL570
27069	GPL570
27071	GPL570
27072	GPL570
27074	GPL570
27075	GPL570
27076	GPL570
27077	GPL570
27079	GPL570
2707	GPL570
27087	GPL570
27089	GPL570
27090	GPL570
27091	GPL570
27092	GPL570
27095	GPL570
27097	GPL570
27098	GPL570
2709	GPL570
270	GPL570
27101	GPL570
27102	GPL570
27107	GPL570
27109	GPL570
2710	GPL570
27112	GPL570
27113	GPL570
27115	GPL570
27120	GPL570
27121	GPL570
27122	GPL570
27123	GPL570
27124	GPL570
27125	GPL570
27128	GPL570
27129	GPL570
2712	GPL570
27130	GPL570
27131	GPL570
27132	GPL570
27134	GPL570
27136	GPL570
27141	GPL570
27147	GPL570
27156	GPL570
27158	GPL570
27159	GPL570
27163	GPL570
27165	GPL570
27173	GPL570
27175	GPL570
27178	GPL570
27179	GPL570
2717	GPL570
27180	GPL570
27181	GPL570
27183	GPL570
27190	GPL570
2719	GPL570
271	GPL570
27202	GPL570
2720	GPL570
27229	GPL570
27230	GPL570
27231	GPL570
27232	GPL570
27235	GPL570
27236	GPL570
27237	GPL570
27238	GPL570
27239	GPL570
27240	GPL570
27241	GPL570
27242	GPL570
27243	GPL570
27244	GPL570
27245	GPL570
27246	GPL570
27247	GPL570
27249	GPL570
27250	GPL570
27252	GPL570
27253	GPL570
27254	GPL570
27255	GPL570
27257	GPL570
27258	GPL570
27284	GPL570
27285	GPL570
27286	GPL570
27287	GPL570
27288	GPL570
27289	GPL570
27290	GPL570
27291	GPL570
27292	GPL570
27293	GPL570
27295	GPL570
27296	GPL570
27297	GPL570
27299	GPL570
2729	GPL570
272	GPL570
27300	GPL570
27301	GPL570
27302	GPL570
27303	GPL570
27304	GPL570
27306	GPL570
27309	GPL570
2730	GPL570
27314	GPL570
27315	GPL570
2731	GPL570
27324	GPL570
27328	GPL570
27329	GPL570
27330	GPL570
27332	GPL570
27333	GPL570
27334	GPL570
27335	GPL570
27336	GPL570
27339	GPL570
2733	GPL570
27340	GPL570
27341	GPL570
27342	GPL570
27343	GPL570
27344	GPL570
27345	GPL570
27346	GPL570
27347	GPL570
27348	GPL570
27349	GPL570
2734	GPL570
27350	GPL570
27351	GPL570
27352	GPL570
2735	GPL570
2736	GPL570
2737	GPL570
2739	GPL570
273	GPL570
2740	GPL570
2741	GPL570
27429	GPL570
2742	GPL570
27430	GPL570
27434	GPL570
27436	GPL570
2743	GPL570
27440	GPL570
27445	GPL570
2744	GPL570
2745	GPL570
2746	GPL570
2747	GPL570
274	GPL570
2752	GPL570
275	GPL570
2760	GPL570
2762	GPL570
2764	GPL570
2765	GPL570
2766	GPL570
2767	GPL570
2768	GPL570
2769	GPL570
2770	GPL570
2771	GPL570
2773	GPL570
2774	GPL570
2775	GPL570
2778	GPL570
2779	GPL570
2780	GPL570
2781	GPL570
2782	GPL570
2783	GPL570
2784	GPL570
